"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL451887";"CARFILZOMIB";"4.0";"719.92";"1";"2.58";"Carfilzomib";"CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4423879";"Inhibition of human 20S proteasome at 100 nM preincubated for 30 mins followed by substrate addition relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4422641";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"Active";""
"CHEMBL4541610";"";"None";"663.82";"1";"2.87";"4";"CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCC(C(=O)Nc2cnccn2)CC1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1";"IC50";"'='";"40.1";"nM";"7.40";"";"";"UO_0000065";"11.14";"0.21";"4.53";"4.23";"0";"CHEMBL4423848";"Inhibition of human 20S proteasome preincubated for 15 mins followed by substrate addition";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4422641";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"40.1"
"CHEMBL4452589";"";"None";"1667.99";"None";"None";"6";"CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)O";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4371819";"Negative allosteric modulation of SDS-activated human erythrocytes 20S proteasome assessed as reduction in human alpha-synuclein degradation at 10 uM after 1 hr by SDS-PAGE analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371016";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"Active";""
"CHEMBL4445118";"";"None";"1249.49";"None";"None";"12";"CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(N)=O";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4371820";"Negative allosteric modulation of SDS-activated human erythrocytes 20S proteasome assessed as reduction in yeast enolase degradation at 1 uM after 1 hr by SDS-PAGE analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371016";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"Not active";""
"CHEMBL4453411";"";"None";"1222.46";"None";"None";"1";"CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)O";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4371832";"Positive allosteric modulation of SDS-activated human erythrocytes 20S proteasome assessed as increase in human alpha-synuclein degradation at 1 uM after 1 hr by SDS-PAGE analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4371016";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"Active";""
"CHEMBL4536802";"";"None";"412.30";"None";"None";"24Qf";"COc1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)B(O)O)cc1";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4404302";"Inhibition of 20S proteasome (unknown origin) pre-incubated before Suc-LLVY-AM addition and measured after 1 hr by fluorescence based assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4402562";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"Active";""
"CHEMBL5574128";"";"None";"658.62";"None";"None";"42l";"CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)C(C)(C)C)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1";"IC50";"'='";"65.6";"nM";"7.18";"";"";"UO_0000065";"10.91";"None";"None";"None";"0";"CHEMBL5528522";"Inhibition of 20S proteasome (unknown origin) using Suv-LLVY-AMC as substrate";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5528008";"1";"Scientific Literature";"Eur J Med Chem";"2024";"None";"";"INHIBITOR";"";"65.6"
"CHEMBL4799057";"";"None";"374.49";"1";"6.37";"1";"c1ccc(CN2C(c3ccccc3)=Nc3ccccc3C2c2ccccc2)cc1";"FC";"'='";"4.0";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4736898";"Activation of human 20S proteosome assessed as increase in 7-amino-4-methylcoumarin release at 30 uM using mixture of chymotrypsin-like Suc-LLVY-AMC, trypsin-like Boc-LRR-AMC and caspase-like Z-LLE-AM fluorogenic peptides as substrates preincubated for 15 mins followed by substrate mixture addition and measured for 1 hr by fluorescence assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4732168";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"Dose = 30.0 microM | TIME = 1.25 hr";"ACTIVATOR";"";"4.0"
"CHEMBL4764178";"";"None";"398.55";"1";"6.76";"24";"CCCCCCN1C(c2ccccc2)=Nc2cc(OC)ccc2C1c1ccccc1";"FC";"'='";"1.6";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4736898";"Activation of human 20S proteosome assessed as increase in 7-amino-4-methylcoumarin release at 30 uM using mixture of chymotrypsin-like Suc-LLVY-AMC, trypsin-like Boc-LRR-AMC and caspase-like Z-LLE-AM fluorogenic peptides as substrates preincubated for 15 mins followed by substrate mixture addition and measured for 1 hr by fluorescence assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4732168";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"Dose = 30.0 microM | TIME = 1.25 hr";"ACTIVATOR";"";"1.6"
"CHEMBL4756982";"";"None";"425.58";"1";"5.52";"19";"COc1ccc2c(c1)N=C(c1ccccc1)N(CC1CCN(C)CC1)C2c1ccccc1";"FC";"'='";"1.2";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4736898";"Activation of human 20S proteosome assessed as increase in 7-amino-4-methylcoumarin release at 30 uM using mixture of chymotrypsin-like Suc-LLVY-AMC, trypsin-like Boc-LRR-AMC and caspase-like Z-LLE-AM fluorogenic peptides as substrates preincubated for 15 mins followed by substrate mixture addition and measured for 1 hr by fluorescence assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4732168";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"Dose = 30.0 microM | TIME = 1.25 hr";"ACTIVATOR";"";"1.2"
"CHEMBL4762988";"";"None";"390.49";"1";"6.38";"10";"COc1ccc2c(c1)N=C(c1ccccc1)N(c1ccccc1)C2c1ccccc1";"AC200";"'='";"8.1";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL4736903";"Activation of human 20S proteosome assessed as concentration required to cause double the proteosome activity using chymotrypsin-like Suc-LLVY-AMC fluorogenic peptide as substrate";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4732168";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"ACTIVATOR";"";"8.1"
"CHEMBL4762988";"";"None";"390.49";"1";"6.38";"10";"COc1ccc2c(c1)N=C(c1ccccc1)N(c1ccccc1)C2c1ccccc1";"FC";"'='";"6.7";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4736904";"Activation of human 20S proteosome assessed as fold increase in proteosome activity at 8.1 uM using chymotrypsin-like Suc-LLVY-AMC fluorogenic peptide as substrate by fluorescence assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4732168";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"Dose = 8.1 microM";"ACTIVATOR";"";"6.7"
"CHEMBL4762988";"";"None";"390.49";"1";"6.38";"10";"COc1ccc2c(c1)N=C(c1ccccc1)N(c1ccccc1)C2c1ccccc1";"AC200";"'='";"2.5";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL4736911";"Activation of human 20S proteosome assessed as concentration required to cause double the proteosome activity using trypsin-like Boc-LRR-AMC fluorogenic peptide as substrate";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4732168";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"ACTIVATOR";"";"2.5"
"CHEMBL325041";"BORTEZOMIB";"4.0";"384.25";"None";"None";"Bortezomib";"CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL4736916";"Induction of human 20S proteosome mediated human alpha-synuclein degradation at 10 uM";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4732168";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"Dose = 10.0 microM";"";"Not active";""
"CHEMBL4531582";"";"None";"711.30";"1";"4.67";"9a";"CC(C)C[C@H](NC(=O)N1CCC(NC(=O)Nc2ccc(Cl)cc2)CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1";"IC50";"'='";"59.9";"nM";"7.22";"";"";"UO_0000065";"10.15";"0.20";"2.55";"4.48";"0";"CHEMBL4423848";"Inhibition of human 20S proteasome preincubated for 15 mins followed by substrate addition";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4422641";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"59.9"
"CHEMBL4580845";"";"None";"691.87";"1";"3.63";"6c";"COc1ccc(C(=O)NC2CCN(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]3(C)CO3)CC2)cc1";"IC50";"'='";"24.1";"nM";"7.62";"";"";"UO_0000065";"11.01";"0.21";"3.99";"4.81";"0";"CHEMBL4423848";"Inhibition of human 20S proteasome preincubated for 15 mins followed by substrate addition";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4422641";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"24.1"
"CHEMBL4569571";"";"None";"663.82";"1";"2.41";"6a";"CC(C)C[C@H](NC(=O)N1CCC(NC(=O)c2cnccn2)CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1";"IC50";"'='";"29.8";"nM";"7.53";"";"";"UO_0000065";"11.34";"0.21";"5.12";"4.30";"0";"CHEMBL4423848";"Inhibition of human 20S proteasome preincubated for 15 mins followed by substrate addition";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4422641";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"29.8"
"CHEMBL4528925";"";"None";"663.82";"1";"2.87";"5";"CC(C)C[C@H](NC(=O)C1CCN(C(=O)Nc2cnccn2)CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1";"IC50";"'='";"75.8";"nM";"7.12";"";"";"UO_0000065";"10.73";"0.20";"4.25";"4.07";"0";"CHEMBL4423848";"Inhibition of human 20S proteasome preincubated for 15 mins followed by substrate addition";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4422641";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"75.8"
"CHEMBL4448845";"";"None";"648.81";"1";"2.48";"2";"CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)C1CCN(C(=O)c2cnccn2)CC1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4423848";"Inhibition of human 20S proteasome preincubated for 15 mins followed by substrate addition";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4422641";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";""
"CHEMBL5429067";"";"None";"734.81";"1";"2.78";"5";"CC(=O)N[C@H]1Cc2ccc([N+](=O)[O-])c(c2)Oc2ccc3c(c2)C(C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)[C@@]2(C)CO2)NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N3";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5338551";"Inhibition of human 20S proteasome trypsin-like activity using Ac-RLR-AMC as a fluorogenic substrate at 130 uM measured every 20 seconds for 10 mins by fluorescence based assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5335865";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"DOSE = 130.0 microM | TIME = 0.1667 hr";"";"Not active";""
"CHEMBL5192898";"";"None";"492.98";"1";"7.98";"19";"O=C(CCN1c2ccccc2Sc2ccc(Cl)cc21)N(c1ccc(F)cc1)c1ccc(F)cc1";"FC";"'='";"9.4";"";"";"";"";"";"";"";"";"";"0";"CHEMBL5166190";"Activation of human 20S proteosome at chymotrypsin like site assessed as maximum fold change in substrate degradation using Suc-LLVY-AMC as flurogenic substrate preincubated for 15 mins followed by substrate addition and measured after 1 hr by spectrometric analysis relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154893";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"ACTIVATOR";"";"9.4"
"CHEMBL5170778";"";"None";"345.45";"0";"4.96";"2";"Cc1ccc2nc(C(=O)NC3CCCC3)cc(Nc3ccccc3)c2c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5130423";"Inhibition of human 20s proteasome";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5126622";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"";"";"10000.0"
"CHEMBL4874606";"";"None";"529.62";"1";"0.15";"19";"COC[C@H](NC(=O)c1cnccn1)C(=O)N[C@@H](CSC)C(=O)N[C@@H](Cc1ccccc1)C(=O)[C@@]1(C)CO1";"IC50";"'='";"1275.0";"nM";"5.89";"";"";"UO_0000065";"11.13";"0.22";"5.74";"3.88";"0";"CHEMBL4822825";"Inhibition of chymotrypsin-like activity of human 20S proteasome using Suc-Leu-Leu-Val-Tyr-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 1 hr by fluorescence based spectrofluorimeter assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4819132";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"1275.0"
"CHEMBL4762528";"";"None";"404.51";"1";"6.38";"2";"COc1ccc2c(c1)N=C(c1ccccc1)N(Cc1ccccc1)C2c1ccccc1";"AC200";"'='";"5.6";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL4736907";"Activation of human 20S proteosome assessed as concentration required to cause double the proteosome activity using caspase-like Z-LLE-AM fluorogenic peptide as substrate";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4732168";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"ACTIVATOR";"";"5.6"
"CHEMBL5182203";"";"None";"381.88";"1";"6.07";"6";"CC(=O)Oc1ccc(CN2c3ccccc3Sc3ccc(Cl)cc32)cc1";"EC200";"'>'";"80.0";"uM";"";"";"";"UO_0000064";"";"";"";"";"0";"CHEMBL5166185";"Activation of human 20S proteosome at caspase-like site assessed as substrate degradation using Z-LLE-AMC as flurogenic substrate preincubated for 15 mins followed by substrate addition and measured after 1 hr by spectrometric analysis";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154893";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.25 hr";"";"";"80.0"
"CHEMBL4581126";"";"None";"2293.72";"None";"None";"Tat-B";"CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)CC(C)C";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4357206";"Inhibition of 20S proteasome in human HeLa cells at 2xIC50 using LLVY-R110 peptide as substrate measured up to 36 hrs by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4354831";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308376";"";"";"Active";""
"CHEMBL4435814";"";"None";"652.79";"1";"3.07";"11g";"CC(C)C[C@H](NC(=O)N1CCC(C(=O)Nc2ccon2)CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1";"IC50";"'='";"6.4";"nM";"8.19";"";"";"UO_0000065";"12.55";"0.24";"5.12";"4.67";"0";"CHEMBL4423848";"Inhibition of human 20S proteasome preincubated for 15 mins followed by substrate addition";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4422641";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"6.4"
"CHEMBL4557130";"";"None";"691.87";"1";"4.09";"7b";"COc1ccc(NC(=O)N2CCC(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]3(C)CO3)CC2)cc1";"IC50";"'='";"16.7";"nM";"7.78";"";"";"UO_0000065";"11.24";"0.21";"3.69";"4.91";"0";"CHEMBL4423848";"Inhibition of human 20S proteasome preincubated for 15 mins followed by substrate addition";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4422641";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"16.7"
"CHEMBL4578081";"";"None";"696.29";"1";"4.73";"7a";"CC(C)C[C@H](NC(=O)C1CCN(C(=O)Nc2ccc(Cl)cc2)CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1";"IC50";"'='";"13.7";"nM";"7.86";"";"";"UO_0000065";"11.29";"0.22";"3.13";"5.27";"0";"CHEMBL4423848";"Inhibition of human 20S proteasome preincubated for 15 mins followed by substrate addition";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4422641";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"13.7"
"CHEMBL4545717";"";"None";"649.79";"1";"1.98";"3";"CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCN(C(=O)c2cnccn2)CC1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4423848";"Inhibition of human 20S proteasome preincubated for 15 mins followed by substrate addition";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL4422641";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";""
"CHEMBL5171225";"";"None";"723.92";"1";"4.67";"31";"CC(C)(C)CNC(=O)C[C@H](NC(=O)N1CCC(C(=O)Nc2cccnc2)CC1)C(=O)N[C@@H](CCc1ccccc1)C(=O)N[C@@H]1CCCc2ccccc21";"IC50";"'='";"4.03";"nM";"8.39";"";"";"UO_0000065";"11.60";"0.22";"3.72";"5.19";"0";"CHEMBL5159800";"Inhibition of chymotrypsin-like activity of human 20S proteasome using Suc-Leu Leu-Val-Tyr-AMC as substrate preincubated for 15 mins followed by substrate addition measured by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154760";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.25 hr";"INHIBITOR";"";"4.03"
"CHEMBL5173174";"";"None";"772.39";"3";"5.87";"55";"CC(C)(C)CNC(=O)C[C@H](NC(=O)N1CCC(NC(=O)Nc2ccc(Cl)cc2)CC1)C(=O)N[C@@H](CCc1ccccc1)C(=O)N[C@@H]1CCCc2ccccc21";"IC50";"'='";"41.23";"nM";"7.38";"";"";"UO_0000065";"9.56";"0.18";"1.51";"4.59";"0";"CHEMBL5159800";"Inhibition of chymotrypsin-like activity of human 20S proteasome using Suc-Leu Leu-Val-Tyr-AMC as substrate preincubated for 15 mins followed by substrate addition measured by fluorescence assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5154760";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.25 hr";"INHIBITOR";"";"41.23"
"CHEMBL5573619";"";"None";"552.46";"None";"None";"31a";"CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cc2ccc(=O)[nH]n2)ccc1F)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1";"IC50";"'='";"2150.0";"nM";"5.67";"";"";"UO_0000065";"10.26";"None";"None";"None";"0";"CHEMBL5528522";"Inhibition of 20S proteasome (unknown origin) using Suv-LLVY-AMC as substrate";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3831201";"20S proteasome";"Homo sapiens";"PROTEIN COMPLEX GROUP";"CHEMBL5528008";"1";"Scientific Literature";"Eur J Med Chem";"2024";"None";"";"INHIBITOR";"";"2150.0"
